dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.01,0.0,0.0,0.0,0.0
16,255,1.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0
23,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.07,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0
23,255,1.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.07,0.0,0.0,0.0,0.0
16,255,1.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0
26,255,1.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0
36,255,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0
46,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0
56,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0
66,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0
76,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0
86,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0
96,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0
106,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
116,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
126,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
136,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
146,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
156,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
166,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
176,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
186,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
196,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
206,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
216,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
226,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
236,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
246,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.02,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
42,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
52,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
62,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
72,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.05,0.0,0.0,0.0,0.0
18,255,1.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0
28,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0
38,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0
11,255,1.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0
21,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
31,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
41,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0
11,255,1.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0
21,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0
31,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0
37,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0
47,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0
57,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0
67,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0
77,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0
87,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
97,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0
18,255,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0
28,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0
38,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0
48,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
58,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
68,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
78,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
88,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
98,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
108,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
118,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
128,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
40,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
50,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
60,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
42,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
62,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
72,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
82,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
92,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
102,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
112,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
122,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
132,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
142,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
162,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
172,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
182,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
192,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
202,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
212,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
222,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
232,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
242,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
252,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
37,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
47,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
57,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
67,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0
23,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.06,0.0,0.0,0.0,0.0
19,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.06,0.0,0.0,0.0,0.0
19,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0
29,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0
39,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
49,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
59,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
69,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
79,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
89,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
99,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
109,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
119,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
129,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
139,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
149,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
159,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
169,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
179,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
189,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
199,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
209,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
219,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
229,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
239,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
249,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0
23,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
33,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0
18,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0
28,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
38,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
48,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0
24,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0
23,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.06,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.07,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.07,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0
24,255,1.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0
34,255,1.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0
44,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0
54,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.07,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.08,0.0,0.0,0.0,0.0
18,255,1.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.08,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.09,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.09,0.0,0.0,0.0,0.0
24,255,1.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0
34,255,1.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0
44,255,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0
54,255,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0
64,255,1.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0
74,255,1.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0
84,255,1.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0
94,255,1.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0
104,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0
114,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
124,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
134,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
144,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
154,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
164,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
174,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
184,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
194,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
204,255,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
214,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
224,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
234,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
244,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
254,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
42,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
52,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
62,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
72,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
82,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
92,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
102,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
112,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
